date: Day,product_name,vendor_name,lot_name,references,Sum of inward_qty,Sum of return_qty_by_lot,Sum of net_qty,Average of unit_price_inr
2026-01-08,UHCTPFGAGS10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG10-0000040,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGAGS10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG10-0000043,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGAGS10,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG10-0000044,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000014,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000015,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000024,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000025,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000026,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000030,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000031,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000036,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000037,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000038,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000041,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000042,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000044,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000050,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000051,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000053,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000055,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000058,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000060,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000062,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000063,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000066,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000067,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGAGS12,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AG12-0000070,UH/REC-SUB-3D/02605,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASO09,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-WB-AS09-0000291,UH/REC-SUB-3D/02604,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGASS07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS07-0000191,UH/REC-SUB-3D/02603,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000155,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000181,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000192,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000193,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000195,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000196,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000197,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000198,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000202,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000204,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000205,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000206,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000208,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000210,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000212,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000215,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGASS08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-AS08-0000216,UH/REC-SUB-3D/02604,1.0,0.0,1.0,190.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000121,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000122,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000123,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000125,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000126,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000127,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000128,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000129,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000130,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000131,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000132,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000133,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000134,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000135,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000136,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000137,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000138,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000139,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000141,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000142,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000143,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000144,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000146,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000147,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000148,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000149,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000150,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000152,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000154,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000155,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000156,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000157,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000158,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000159,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000161,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000162,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000163,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000164,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000165,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000166,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000167,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000168,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000170,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000171,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000172,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000173,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000174,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000175,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000176,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000179,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000180,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000181,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000182,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000183,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000185,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000186,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000189,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000190,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO07,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR07-0000191,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000242,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000243,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000255,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000257,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000259,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000260,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000268,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000273,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000274,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000275,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000276,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000279,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000280,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000283,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000284,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000286,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000290,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000293,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000294,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000295,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000302,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000305,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000306,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000308,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000309,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000310,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000313,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000317,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000318,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000321,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000322,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000326,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
2026-01-08,UHCTPFGBRGO08,3DE Technology Prototype Solutions Pvt Ltd (Casting),RA-CH3-LF3-W1-BR08-0000333,UH/REC-SUB-3D/02605,1.0,0.0,1.0,380.0
